comment,label_1,label_2,label_3
流程 短 游戏 作纠 纠结 提 建议 算是     boss 战 音乐 怎么回事 ？ 一点 参考 圣战 邪恶 类 沾边 游戏 带感 宗教性 背景音乐 做 烘托 ？     流程 玩 黑暗 地牢 无限 刷图 类似 种田 看着 培育 士兵 变强 摧枯拉朽 干 翻 满口 仁义道德 正义 冒险者   我要 带 几个 全白 初始 怪 通关 发现 道具 材料 天赋 加点 存档 全没 ？ ？     压力 设定 出个 石像鬼 压力 赶上 带 压力 攻击 怪 尴尬 选择 走 压力 路线 debuff 一刀 一刀 砍 更 舒服些     玩 英雄无敌 圣战 死 地狱 带感 单机 平衡 爽快 感要 建议 兵种 特性 永久 死亡 轻易 秒杀 情况 ？ 面对 免疫 次数 前提 看着 摆出 高 伤害 架势 辛苦 培育 小弟 轻易 秒 不爽,建议,缺点或问题,
命运 垂青   中文 配音 特别 棒,优点或启发,,
好玩   买 后悔,无帮助,,
游戏 游戏   建议 早点 改 数值 新手 教程 玩 第二个 难度   第三关 没 完 死 掉 50 随从 成就 真的 第二个 难度 离谱   游侠 40% 闪避   伤害 高   血量 高 只能靠 一点点 随从 堆上去 过关 重复性 强 挫败 感 问 第二个 难度 人物 强制 第二个 难度 通关 解锁 难度 制作组 没电 B 数 ？,建议,缺点或问题,
不错 喜欢 暗黑 地牢 买 味儿 做出 改进 值得 一买 提 几个 建议 增加 反复 探索 无尽 模式 剧情 模式 完 没事 做 不爱 高难 玩家 大大减少 游戏 时间 游戏 数值 优化 精灵 弓箭手 矮人狂 战士 满血 秒杀 我太菜 游戏 美术 需 优化 仆从 设定 造型 略 low,建议,,
黑暗 地牢 优秀 传承,无帮助,,
游戏 版本   1.7 说 暗黑 地牢 怪物 版 拒绝 相比 暗黑 地牢 游戏 增加 元素 天赋 零件 技能 树 双向选择 玩家 提供 多种不同 流派 打法 版本 阵容 从左往右 说 从右 左   吸血鬼     血魔   蜘蛛   蜘蛛 蜘蛛 顶 反伤 血魔 反伤 套子 吸血鬼 飞刀 输出 阵容 续航 能力 拉满 奴仆 恢复 手段 回血 双反伤 提供 高 伤害 敌人 每次 打坐 蜘蛛 暴击 导致 血量 时 切换 第二个 蜘蛛 补位 双 蜘蛛 吸血鬼 破甲 第三关 护甲多 一批 地方 见面 蜘蛛 拉网 没甲,优点或启发,攻略,
小时 难度 通关 一共 级 内容 少 难度 内容 更 少 解锁 少部分 兵种 评论 玩法 独特 有趣 特色 系统 感觉 完整 数值 技能 物品 要素 操作方法 理解 进程 流畅 特别 令人 疑惑 逻辑 地方 遗憾 兵种 太 作用 小时 熟悉 系统 新娘 弓箭手 骷髅 两个 初期 兵种 搭配 多快好省 无非 数量 偏 多一些 兵种 找麻烦 加血 单位 盾 单位 干扰 单位 吃力不讨好 建筑 太 作用 回血 停尸房 搜集 心肝 脾肺 肾 挖掘 场 足够 建 建筑 局势 战术 影响 微小 特性 太 作用 敌我 见过 一回 单位 困扰 攻防 暴击 位置 闪躲 成功 加 buf 压力 真的 好些 费 资源 正 负面 特性 懒得 道具 随便 摆就行 手控 魔法 鸡肋 中 鸡肋 作弊 方式 平衡 难度 玩法 味道 浓 玩家 队伍 崩溃 前 对手 莫名其妙 逃跑 玩家 高暴击率 全灭 恰到好处 返还 规则 模糊 概率 判定 瞬间 体验 瓶颈 几个 打扑克 大输 赢 怕 GM 时间 暂停 偷换 牌 手里 牌 均匀 一局 玩 更 久 友好 管理员 人来 打牌 ？ 好像 玩家 作弊 敏感 单一 挑战 小时 游戏 发现 不论是 重金 打造 菁英 队伍 廉价 基础 配置 队伍 团灭 关注 部件 颜色 物品 合成 转换 系统 道具 分配 新娘 骷髅 有时候 一队 一场 少部分 两队 点 关系 高等级 物品 平衡 消耗掉 积累 匮乏 无关 战略战术 选择 探索 路径 中后期 循环 组 新娘 骷髅 手里 材料 放脑加 等级 心情 固定 套路 加 技能 随便 选条 路 骷髅 平砍 姿势 新娘 平射 怒气 够 一箭 全灭 一队 活 停尸房 回血 各种各样 调整 做 改变 总体 新颖 有趣 桌面 小游戏 游戏 元素 仅 推荐 想 换换 口味 玩家,优点或启发,缺点或问题,
第一 档 难度 游戏性 不错 可玩度 建造 要素 RogueLike 要素 类似 杀戮 尖塔 黑暗 地牢 柔和 两关 正式 上线 开放 到此为止 不错 游戏 第二档 难度 游戏 玩 难度 资源 下降 怪物 AI 变态 集火 后排 脆皮 非 精英 小兵 前排 坦克 招募 单位 资源 奇缺 导致 入不敷出 游戏 脑袋 做 游戏 屁股 做 平衡 两档 难度 想 开发者 直播 打能 ？ 有人 问不玩 高难度 就行了 打通 高难度 解锁 单位,优点或启发,缺点或问题,
评论 不太 满意 犹豫 好久 评论 差评 入手 试试 游戏 好多 评论 说 不堪 建议 所有人 没 打过 暗黑 地牢 简单 熟悉 兵种 熟悉 敌对 兵种 上手 难度 暗黑 地牢 小得多 游戏 资源分配 死兵 常态 死 兵 后会 归还 大部分 材料 用个 大脑 升级 刚造 兵 损伤 最小化 一种 过图 套路 总体 值得 入手 特别 打折 更 不用说 游戏 没 做 完 触及 算 不错 期待 完整 游戏 更 玩法,攻略,,
最简 难度 终于 打通 一款 游戏 拿捏 难度 游戏 不想 黑暗 之魂 命运 之手 暗黑 地牢 速刷 不累 游戏 杀戮 尖塔 手 游戏 不通 手 残党 理解 慢 之有 游戏 画面 精良 情况 留有 简单 选择 所有人 喜欢 强大 挑战 击败 成就感 卡住 不想 打才 舍不得 花下 钱财 进个种 办法 通关 言 游戏 没 乐趣 舍不得 花钱买 游戏 这款 游戏 至少 打通关 带 新 想法 次 实验 更 高难度 情况,优点或启发,,
脑瘫 翻译 几处 翻译 错误 死 改 死灵 法师 死灵 大军 ？ 高等级 小怪 死灵 想 做 新小怪 面临 没 材料 死灵 大军,缺点或问题,,
套路 过硬 难度 高 几个 组合 玩 自由度 几个 组合 吃 瘪 实属 背板 游戏,缺点或问题,,
数值 太 糟糕 见 队友 打出 暴击 暴击 敌人 miss   Miss ？ 自杀 游戏 ？,缺点或问题,,
游戏 营造 适合 主题 灰色 氛围 音乐 表现 不错 拼装 随从 玩起来 挺 有趣 炼金 强化 神器 更好,建议,优点或启发,
不错 游戏 难度 高,缺点或问题,,
游戏 玩 后期 无聊 打发 时间 没多大,缺点或问题,,
辣鸡 学 黑暗 地牢 不学 学坏 恶心 难度,缺点或问题,,
上当 视频 不错 玩起来 真 没意思,缺点或问题,,
打铁 游戏 难度 降低 理智 技能 没什么 性价比 感觉 吸血鬼 白骨 傀儡 黑武士 木乃伊 组合 打天下,缺点或问题,,
游戏 好玩 欠缺 打磨 总体值 价格 更新 肯定 越来越,无帮助,,
值得 玩,无帮助,,
    funny ~,无帮助,,
How     unlock     vampire ？,无帮助,,
满嘴 骚话 主角 台词 配音 欢乐 掉 san 系统 怨灵 幽魂 女妖 死 骑 雾袍 恐惧 之环 疯狂 护身符 幽灵 剑 物理 队伍 上限 高 杀得 够快 机会 聚灵 长袍 财富 象征 财富 磁铁 烟枪 单位 技能 设定 特色 游玩 体验 毒性 系统 顺眼 机会 第一章 攻击 必中 石头 控到 死 中 次 空血 量 难度 前期 中后期 随机 翻车 三下五除二 主力 杀光 低 容错 脸 游戏 仆从 单位 伤 技能 单位 解锁,优点或启发,,
人类 更 降智,无帮助,,
单一 无聊 low,无帮助,,
能比 自已 打造 亡灵 军队 征服 世界 更 刺激 ？ 更 希望 更 有意思 关卡 事件 多一些,建议,,
画面 好看 美术 风格 喜欢 ~,优点或启发,,
游戏 玩 两天 说 说 看法 游戏 肯定 点 推荐 ？ 三个 前期 敌人 太强 我方 仆从 太弱 查阅 游戏 攻略 视频 后期 高等级 强 鬼 仆从 秒 视频 说实话 视频 看着 没什么 意义 刚 入手 新手 游戏 前期 艰难 说 前期 困难 玩 后期 ？ 第一关 关 敌方 小怪 精英 怪 30 40 暴击 第三关 半 吸血鬼 普通攻击 爆 级 怨灵 60 伤害 两下 死 死 复活 白打 级 怨灵 我方 鬼 仆从 敌方 无限 闪避 格挡 奶妈 无限 加血 10 20 点 伤害 暴击 情况 血厚 一批 BOSS 无限 召唤 小怪 切换 攻击 身位 耗 耗死 新 做 鬼 仆从 脆皮 没 伤害 级 升级 慢 困难 玩 ？ 游戏 玩 后期 出强 鬼 仆从 强鬼 仆从 获取 方式 太 弱智 冰冻 死者 黑寡妇 通关 超 高难度 获取 提 食尸 鬼 获取 方式 自残 我方 队友 3500 次 伤害 吸血鬼 获取 方式 三个 敌人 吸血鬼 半 吸血鬼 获取 方式 引诱 半 吸血鬼 弱智 获取 方式 ？ 食尸 鬼 敌人 加速 团灭 ？ 有人 说 魔法 技能 栏里 鲜血 诅咒 技能 吸血鬼 技能 敌人 逃跑 情况 我套 两次 鲜血 诅咒 两个 死 硬抗 逃跑 告诉 技能 ？ DLC 赠送 感染者 攻击 面板 水分 太 感染者 面板 写 23 26 攻击 数值 90% 精准 好像 不错 第一关 后期 实战 效果 却是 频频 四发 石头 敌方 格挡 闪避 连续 三次 TM 想 骂人 心态 花钱 鬼 弱 说 游戏 12 月 日 打折 促销 买 捆绑 包 玩 两天 失望 说 敌人 做 强 我方 队友 做 弱 氪 金 增强 一穷二白 身体 硬刚 高伤 高防 自带 奶妈 巨佬 真的 怀疑 制作组 脑子 71 块钱 我花 真的 巨亏,缺点或问题,,
没 好玩 增加 难度 增加 敌人 回避率 降低 增加 回避率 无趣 看似 兵 挺 没 几个,缺点或问题,,
物品 显示 BUG 贵族 服饰 提高 0% 部件 鬼 请 修复,bug,,
裤子 刚脱 没 GKD,无帮助,,
好玩 期待 完全版,无帮助,,
流程 短 点 熟悉 不难 收集 稀有 随从 乐趣 黑暗 地牢 有趣 意犹未尽 中文 配音 讲话 有意思 赶紧 更新,优点或启发,,
喜欢 模式 画面 众多 角色 技能 点 模式 改进 地方 地图 路线 太短 只能 指定 路线 走 感觉 自由 希望 玩家 更 自由度 路线 来回 走 固定 刷新 点 随机 事件 这是 一部 吸引 一款 游戏,建议,优点或启发,缺点或问题
轮 敌人 掉 san,无帮助,,
期待 章节,无帮助,,
好玩 终于 当回 badgay 喜欢 死灵 法师 中文 配音 有趣 少 ~ 希望 多加些 有趣 语音 期待 未来 更新 两张 地图 期待 期待,建议,优点或启发,
  game         bugs,缺点或问题,,
开发商 添加 多人 在线 合作 更 元素 玩法,建议,,
垃圾 游戏 贵 卡 要死 敢 卖 贵,缺点或问题,,
游戏 还好 每次 更新 向下兼容 存档,缺点或问题,,
评测 下手 垃圾 王 新手 友好 确实 内容 小时 通 过图 速度 东西 快 很快 总体 前 小时 贼 香 小时 划划 划 画风 很香 色彩 艳丽 带 一点 黑 感觉 想起 无主之地 哈哈哈哈 造型 可爱 特别 研究 点 开会 细致 画图 搭 水道 挺 有意思 一种 类型 路 颜色 瓶子 那种 东西 堆太多 活泼 感觉 角色 爱 喝水 口渴 怪 感觉 饿 河马 鱼雷 特质 造型 人均 扎辫子 希望 更 搭配 吃 喝 整点 地图 几种 类型 希望 再出 出新 天气 地形 食物 一点 故事 研究 完 空 格子 挺 内容 支持 一哈 玩 游戏 开心 期待 后续 加油 更新,建议,优点或启发,缺点或问题
破 玩意儿 卡读 条 游戏 进不去 越 更新 越烂,缺点或问题,,
第一次 玩 游戏 游戏 刚出 那天 那天 刚出 游戏 bug 勉强 玩 玩 挺 开心 游戏 bug 游戏 内容 少 科技 树 一两个 ea 完善 一点 万万 没想到 半年 打开 游戏 游戏 内容 没 变化 半年前 bug 我人晕 感觉 没什么 游戏 卖 80 80 太贵 更新 快 80 没 半年 没点 更新 卖 80 80 买 排骨 不香 80 LPP 办卡 不香 推荐 买,缺点或问题,,
细节 不错 玩法 单一 越到 后期 越 无聊 水 食物 存满 NPC 死 掉 前期 水 需求 大于 食物 需求,缺点或问题,,
值得 期待 画风 优点 缺陷 优点 鲜艳 夸张 色彩 别具一格 设计 游戏 独特 画风 缺点 玩久 眼睛 受 不住 瞎 内容 单一 发展 空间 循环 地图 捡 垃圾 开 科技 树 建造 后期 物资 充足 建造 齐全 乏味 制作组 做出 改变 上线 地图 线 拉长 BUG 修复 说 制作组 上线 做出 更新 努力 填补 内容 空缺 提出 BUG 修复 EA 阶段 打折 入手 原价 偏贵 正式 发售 内容 丰满 玩法 更 价格 上涨 早买 早 享受,优点或启发,缺点或问题,
游戏 好玩 色彩鲜艳 音乐 舒服 手 可惜 内容 很快 循环 物资 越来越 用不完 希望 开发 科技 树 建筑 拓展 地图 内容 游戏 更 更 有趣 加油 ~,建议,优点或启发,
不错 很久没 开发新 内容,缺点或问题,,
价格 游戏 不符,无帮助,,
内容 同质化 丝毫 重复 可玩性,缺点或问题,,
内容 太 少 小贵 值得 价 失望,缺点或问题,,
好玩 期待 新 内容,建议,,
刚 玩 挺好玩 玩 小时 没什么 好玩,缺点或问题,,
不多 说 优秀 可玩性 高 画风 治愈 操作性 bug 小人 指定 工作 僵直 动 建筑物 点击 拆除 小人 不去 拆 功能                     游戏 后期 可玩性 降低 天灾人祸                     互动性 希望 更新 中 改进,bug,优点或启发,缺点或问题
新人 不太 友好 大佬 帖子,缺点或问题,,
期待 进一步 完善 剧情 游戏,建议,,
自由度 不错 武侠 类 游戏 国产 游戏 中算 不错,优点或启发,,
一手 武当 无敌 鸭 滑稽,无帮助,,
还阔,无帮助,,
说实话 技术 很菜 喜欢 挑战 高难度 游戏 玩家 开局 太吾村 建好 自杀 开必 死     太吾 毋庸置疑 游戏 最终目标 消灭 相枢 寻找 义父 提供 玩家 使命感 主角 情感   提高 玩家 代入 感 没找 义父     习武 练功 资质 资质 突破 研读 先不谈 前期 开局 读 武功 造诣 增加 高 书 武功 造诣 突破 效率 低 武功 打不出 伤害 开荒 第一个 开局 内功 指法 造诣 不错 玄女 派 学习 发现 太吾村 发展 不行 没钱 没 威望 更 制作 更 高级 装备 丹药 喜欢 冒险 闯荡江湖 玩家 真的 点头 修习 技艺 坑 爹 标准 读书 突破 找 高 技艺 书 一批 资质 好感 刷上去 诶 没 学会 教 商店 卖书 没打 剑冢 依赖 品鉴 技艺 刷 商店 三品 书 看运气 武功 差打 又学 高阶 武功 办 只好 找 攻略 绑架 手段 玄女 掌门 崽 界青门 暗主崽等 年 没来 找 百花 谷谷主 崽来 秒 秒 ....     重开 困难 档 依赖 攻略 玄女 跳跳 琴 杀 完 剑冢 微妙 成就感 失落感 义父 没 找到 相枢 没嫩 死 ？     玩 一点 喜欢 传剑 代入 感 降低 玩 游戏 代入 感 npc 经历 抢 偷 送礼 结交 报恩 结仇 事件 依赖 脑补 能力 我迪   剑冢 完 使命感 没 种种 田 ？ 高级 材料 商店 早能 买 赚钱 斗 两把 蛐蛐 月 如过 万 威望 缺 习武 太吾 武神 武功 ？ 意义 当不了 武林 盟主 成不了 盖世 魔头 离开     希望 太 吾 传人 芸芸众生 我能 大夫 救死扶伤 苦读 医术 一带 医圣 我能 弟子 爬 掌门 之位 我能 强盗 自立 帮派 客死他乡 太 吾 人生 中 路 过客 使命 人生目标     玩 建村 自杀 开必 死 荒芜 侵袭 停止 坑 浅 新东方 厨师 培养 坛主 副 坛主 全是 亲朋好友 坑 死 副 坛主 夫人 界青门 办卡 副 坛主 生下 仨 崽子 每月 斗艺斗 蛐蛐 整整 十年 枯燥 大伙 送 本来 学 武功 内功 差个 伏龙坛 式 太 吾 不行 终于 传剑 提升 资质 女儿 三品 书 终于 读完 伏龙坛 逆 后宫 终于 坛主 崽 爱 三年 成 坛主 伏龙坛 武功 身法 内功 式 全学齐 五年 坛主 成年 终于 结婚 武功 崽 仨 女儿 铸剑庄,攻略,,
天亮,无帮助,,
值得 一玩,无帮助,,
杀 时间,无帮助,,
好玩 太过,缺点或问题,,
买 这款 游戏 重复 重复 重复 机械 机械 机械 机械 当初 想着 几个 月 主线 剧情 玩 感觉 玩 泥巴 mud 好歹 mud 类 游戏 活生生,缺点或问题,,
喜欢 小说 值得 一玩 期待 完整版,无帮助,,
游戏 游戏 太笨 玩 懂 智商 低 木 得救,无帮助,,
太吾 蛐蛐 传,无帮助,,
哈哈哈哈 好玩 好玩,无帮助,,
硬核 武侠 RPG 自成 一套 体系 缺点 bug,缺点或问题,,
! !,无帮助,,
..,无帮助,,
模拟 人生 武侠 城市 大亨 华夏 特别版 再来一个 回合,无帮助,,
第一次 买 五分钟 退款 鬼 ？ 看不懂 疫情 期间 自我 隔离 买 wakao 香,无帮助,,
更新 硬 玩 新手 教程 略过 选项 好看 关键 教程 过程 中有 BUG 一只 卡 真的 恶心 替人 做 ？,缺点或问题,,
开局 派 试 一遍 一夜,无帮助,,
喜欢 推荐 系统 60 小时 入门 门槛 时间 官方 新手 指引 完善 新手 友好,缺点或问题,,
百花 幼儿园 万岁,无帮助,,
庞大 武侠 世界 看过 太 吾 神 展开 发现 看过 武侠 儿戏,无帮助,,
武当 天下无敌 玩 墙裂 推荐 坚持下去 前期 弱 弱 加油,无帮助,,
好玩 越玩越 有趣 喜欢 mod 希望 开创 意工坊 找 mod 好累 有时候 换 电脑 玩 新手 模式 麻烦 希望 自由 玩耍,建议,,
好玩 玩 不动,无帮助,,
